"idVehicle","licensePlate"
103320,XXA980
102112,XXA984
88245,XXB045
47056,XXB051
78038,XXB068
86755,XXB109
87231,XXB109
46998,XXB113
98716,XXB113
87543,XXB118
97751,XXB132
112202,xxb156
47058,XXB183
108992,XXB183
98724,XXB185
104268,XXB185
105236,XXB188
109902,XXB252
110762,XXB402
105006,XXB421
78041,XXB426
88663,XXB426
106339,XXB447
106361,XXB447
46057,XXB450
98066,XXJ220
83078,XXJ332
88564,XXJ332
82868,XXX090
109175,XYR24C
106815,XZB016
110024,XZB016
105078,XZI295
111695,XZL320
107099,XZL388
109534,Y
107034,YAB405
105563,YAB416
106312,YAB592
107181,YAP 168
99544,YAP168
102835,YAP186
82343,YAP336
88722,YAP377
109487,YAP390
109527,YAP440
97412,YAP590
97949,YAQ471
105153,YAQ530
111391,YAQ634
106314,YAQ688
109721,YAQ740
109892,YAR076
74272,YAR122
109666,YAR176
104846,YAR352
97894,YCK063
83331,YEN007
83332,YENN008
107228,YHK 153
78046,YHK145
105605,YHK153
111536,YHK157
45804,YHK163
46188,YHK165
45627,YHK171
81288,YHK172
105093,YHK186
98219,YHK234
110404,YHK244
102434,YHK246
102099,YHK266
48027,YHK408
46208,YHK414
87903,YHK433
105533,YHK444
75510,YHK581
79975,YHK679
71317,YHK681
110470,YHL192
109211,YOE59E
109873,YOT84E
109344,YPX30D
109202,YQT41E
109321,YRS28D
109411,YSX33D
110385,YT56G
84405,YTF123
109327,YTJ35D
105017,YUI345
103370,YUP222
109276,YZJ91E
109584,Z
108037,ZAP574
73609,ZAP594
79487,ZAP600
112508,zap638
80238,ZAP657
112839,ZAP687
110688,ZAP837
106636,ZAP930
109201,ZBF94E
71540,ZCA450
78049,ZCW124
81751,ZCW124
98484,ZCW124
73624,ZDA151
109362,ZDA151
98920,ZDA361
112685,ZDA384
73827,ZDA409
73614,ZDA434
83531,ZDA507
71272,ZDA520
74024,ZDA529
106822,ZDA593
82989,ZDA609
78333,ZDA692
109601,ZDF96E
109697,ZIC421
97791,ZIE242
80178,ZIG199
102436,ZIG958
73940,ZIJ728
78053,ZIM022
109238,ZIO879
109817,ZKG182
99123,ZKG300
97181,ZNG209
103203,ZNK100
111707,ZNK160
107066,ZNK171
112725,ZNK177
104962,ZNK305
98466,ZNK493
73819,ZNK567
71501,ZNK723
98692,ZNL074
87031,ZNL096
109830,ZNL415
109162,ZNL458
87448,ZNL505
112333,ZNL516
112495,ZNL576
76153,ZNL647
112191,ZNL685
100703,ZNL737
109839,ZNL737
106494,ZNL890
71572,ZNL912
109789,ZNL912
97248,ZNL919
101881,ZNM003
102438,ZNM186
106844,ZNM206
111971,ZNM264
80264,ZNM277
111332,ZNM284
112334,ZNM371
110087,ZNM476
112335,ZNM492
111393,ZNM584
111953,ZNM713
79298,ZNM739
110844,ZNM951
81291,ZNN192
87224,ZNN498
109608,ZOB051
81987,ZOD595
112199,ZOD820
109200,ZTB48D
